customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,AvgMonthlyCharges,ServiceCount,HasFamily,IsPaperlessBilling,IsAutomaticPayment,ContractDuration,ChargePerTenure,tenure_group,charge_ratio
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,1,5321.25,95.25272727272727,6,1,1,0,1,95.25272727272727,50-75%,0.9845243128964059
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,0,3013.4,58.50480769230769,5,0,0,1,12,58.50480769230769,50-75%,1.0095739032322293
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,3940.9500000000003,91.95581395348837,5,0,1,0,1,91.95581395348837,50-75%,1.00333675890331
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,1,2830.5,77.51756756756757,3,1,1,0,1,77.51756756756757,50-75%,1.0133015368309486
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0,3494.4,53.4921875,5,1,1,0,24,53.4921875,75-100%,0.9797103937728937
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,269.54999999999995,82.8,5,1,0,0,1,82.8,0-25%,0.921535893155259
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0,1117.8,31.287499999999998,2,0,0,1,24,31.287499999999998,50-75%,1.0076489533011272
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1,1002.5,106.465,6,1,1,0,1,106.465,25-50%,1.061995012468828
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0,846.65,20.36951219512195,1,0,0,0,24,20.36951219512195,50-75%,0.9864170554538475
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,2300.4,79.68888888888888,5,1,1,1,1,79.68888888888888,25-50%,0.9353155972874282
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,0,5588.8,98.49017857142857,6,1,1,1,12,98.49017857142857,75-100%,0.9868755367878613
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,124.19999999999999,18.791666666666668,1,0,0,0,1,18.791666666666668,0-25%,0.9078099838969405
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,1,223.20000000000002,76.51666666666667,3,0,1,0,1,76.51666666666667,0-25%,1.0284498207885304
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,0,354.90000000000003,50.050000000000004,3,1,0,0,1,50.050000000000004,0-25%,0.9871794871794871
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,0,83.4,15.725,1,1,0,0,1,15.725,0-25%,0.7541966426858513
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,2935.35,91.7469696969697,5,0,1,0,24,91.7469696969697,50-75%,1.03144429114075
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,1,2107.35,79.0925925925926,4,0,1,0,1,79.0925925925926,25-50%,1.013358008873704
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0,1695.6000000000001,23.94375,2,1,1,1,24,23.94375,75-100%,1.01671974522293
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,19.75,19.75,1,0,0,0,1,19.75,0-25%,1.0
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0,4007.9500000000003,56.131690140845066,5,0,1,0,12,56.131690140845066,75-100%,0.9943612071008869
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,1117.3500000000001,93.51153846153846,4,0,1,0,1,93.51153846153846,25-50%,1.0879760146775852
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,1,1465.0,60.106,6,1,1,1,1,60.106,25-50%,1.0256996587030718
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,3386.85,48.65820895522388,3,0,0,1,24,48.65820895522388,75-100%,0.9625758448115506
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,1,35.45,35.45,2,0,1,0,1,35.45,0-25%,1.0
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,1,88.7,40.625,2,0,0,0,1,40.625,0-25%,0.9160090191657272
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0,1105.1,27.632558139534886,2,0,1,1,24,27.632558139534886,50-75%,1.0751968147678945
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,0,1725.0,77.32608695652173,3,0,1,1,1,77.32608695652173,25-50%,1.0310144927536231
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,1292.8,19.96484375,1,1,0,0,24,19.96484375,75-100%,0.9883586014851485
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0,1117.2,20.5359649122807,1,1,1,0,24,20.5359649122807,75-100%,1.047753311851056
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,70.45,70.45,2,1,1,0,1,70.45,0-25%,1.0
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,0,6339.599999999999,89.24513888888889,9,1,1,1,24,89.24513888888889,75-100%,1.013573411571708
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,1,569.2,70.45625,6,0,0,0,1,70.45625,0-25%,0.9902494729444834
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,0,6164.05,97.88934426229508,6,1,1,1,24,97.88934426229508,75-100%,0.9687218630608123
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,0,5395.2,82.64140625,5,0,1,1,12,82.64140625,75-100%,0.9803251037959668
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0,1700.45,24.735211267605635,2,1,0,1,24,24.735211267605635,75-100%,1.0327854391484608
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,0,6438.25,98.71846153846154,7,1,1,1,24,98.71846153846154,75-100%,0.9966528171475167
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,0,58.800000000000004,20.45,1,0,0,0,12,20.45,0-25%,1.0433673469387754
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,45.65,45.65,2,0,1,0,1,45.65,0-25%,1.0
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,0,1935.0,64.33166666666666,5,1,0,1,12,64.33166666666666,50-75%,0.997390180878553
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,1042.5,71.42666666666668,6,1,1,0,1,71.42666666666668,25-50%,1.0277218225419664
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,0,548.4,70.54375,5,1,1,0,1,70.54375,0-25%,1.0290846097738877
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1,665.0,93.64285714285714,5,0,0,0,1,93.64285714285714,0-25%,0.9857142857142858
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,7570.5,113.29357142857143,8,1,1,1,12,113.29357142857143,75-100%,1.0475596063668187
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,5338.2,84.11693548387096,8,1,0,0,24,84.11693548387096,75-100%,0.9769678917987337
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,118.19999999999999,18.916666666666668,1,1,0,0,1,18.916666666666668,0-25%,0.9602368866328258
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,1132.6000000000001,82.34285714285714,3,1,1,1,1,82.34285714285714,25-50%,1.0178350697510152
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,1851.3000000000002,82.81590909090909,4,0,1,1,1,82.81590909090909,25-50%,0.9841462755901258
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,443.29999999999995,19.086363636363636,1,1,0,0,12,19.086363636363636,25-50%,0.9472140762463344
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,1028.0,64.0,5,1,0,0,24,64.0,25-50%,0.9961089494163424
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,257.0,25.16,2,0,0,1,24,25.16,25-50%,0.978988326848249
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,728.0,58.81153846153846,4,1,1,0,1,58.81153846153846,25-50%,1.0502060439560439
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,1,1648.0,79.61749999999999,4,1,0,0,1,79.61749999999999,25-50%,0.9662317961165048
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,139.4,67.6,2,0,1,0,1,67.6,0-25%,0.9698708751793399
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,3916.7000000000003,74.68396226415095,7,0,1,1,24,74.68396226415095,50-75%,1.0106084203538692
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,226.60000000000002,21.263636363636365,1,1,0,0,12,21.263636363636365,25-50%,1.032215357458076
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,1373.1,19.76014492753623,1,1,0,0,24,19.76014492753623,75-100%,0.9929721069113685
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,283.6,68.25,2,0,1,1,1,68.25,0-25%,0.96262341325811
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,6411.599999999999,86.86736111111111,9,1,1,1,24,86.86736111111111,75-100%,0.9754897373510513
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,1,2627.3999999999996,45.710344827586205,4,1,1,0,1,45.710344827586205,75-100%,1.0090583847149275
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,0,326.4,20.0875,1,1,0,0,1,20.0875,25-50%,0.9846813725490197
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,3622.75,82.30813953488372,5,1,1,1,12,82.30813953488372,50-75%,0.9769512110965427
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,1,208.8,121.4,7,1,1,0,1,121.4,0-25%,1.1628352490421456
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,0,1147.3,84.41071428571429,7,1,0,0,24,84.41071428571429,25-50%,1.030027019959906
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,1,5027.049999999999,94.3433962264151,5,1,1,1,12,94.3433962264151,50-75%,0.9946588953760158
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0,657.6,20.4546875,1,0,0,1,12,20.4546875,50-75%,0.9953619221411191
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0,839.8,22.947058823529414,2,1,0,0,1,22.947058823529414,50-75%,0.9290307216003811
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,1,1116.75,76.38000000000001,3,0,1,0,1,76.38000000000001,25-50%,1.025923438549362
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,1,535.15,71.94285714285715,3,0,0,1,1,71.94285714285715,0-25%,0.9410445669438476
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,1580.25,103.95,7,1,1,1,1,103.95,25-50%,0.9867109634551495
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0,1253.55,20.524590163934427,1,1,1,1,12,20.524590163934427,75-100%,0.9987635116269794
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,29.95,29.95,2,0,0,1,1,29.95,0-25%,1.0
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,45.3,45.3,2,0,0,0,1,45.3,0-25%,1.0
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1,676.0,82.83125,4,0,0,1,1,82.83125,0-25%,0.9802514792899408
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,0,2466.75,74.34242424242424,6,1,0,1,12,74.34242424242424,50-75%,0.9945474815040033
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,1,1030.25,85.51153846153846,4,0,1,0,1,85.51153846153846,25-50%,1.0790099490414948
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,24.8,24.8,1,1,1,0,1,24.8,0-25%,1.0
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,0,1036.0,51.1925,3,0,1,0,1,51.1925,25-50%,0.9882722007722008
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,0,91.19999999999999,27.383333333333336,2,0,0,0,1,27.383333333333336,0-25%,0.9007675438596493
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,0,255.45,18.83076923076923,1,0,0,0,12,18.83076923076923,25-50%,0.9583088667058134
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,0,2264.0,59.4775,4,1,0,1,1,59.4775,50-75%,1.0508392226148409
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,0,3091.7000000000003,73.79883720930232,6,1,1,1,12,73.79883720930232,50-75%,1.0264094187663744
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,1,546.0,88.5,5,1,1,0,1,88.5,0-25%,0.9725274725274725
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,0,1362.75,19.933333333333334,1,1,0,1,24,19.933333333333334,75-100%,1.009282700421941
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,0,7898.400000000001,112.90694444444445,8,1,0,1,24,112.90694444444445,75-100%,1.02923376886458
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,0,1138.7,20.215254237288136,1,1,0,1,24,20.215254237288136,75-100%,1.0474224993413541
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,0,1931.0,95.08250000000001,6,1,1,0,1,95.08250000000001,25-50%,0.9848006214396686
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,0,578.4000000000001,24.474999999999998,2,1,1,1,24,24.474999999999998,25-50%,1.0155601659751035
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,0,6569.65,110.5042372881356,8,0,1,0,1,110.5042372881356,75-100%,0.992404465991339
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,0,8082.0,111.68958333333333,8,1,1,1,24,111.68958333333333,75-100%,0.995007423904974
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,0,20.75,20.75,1,1,0,0,1,20.75,0-25%,1.0
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,0,2751.3,99.30185185185185,6,1,1,1,12,99.30185185185185,25-50%,0.9745029622360338
8544-GOQSH,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,0,1120.7,79.45,4,0,1,1,1,79.45,25-50%,0.9925046845721424
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,0,7494.05,104.30281690140845,7,1,0,0,24,104.30281690140845,75-100%,0.9881839592743576
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,0,1017.9,79.53461538461539,3,1,1,1,1,79.53461538461539,25-50%,1.0157677571470676
9142-KZXOP,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,0,3029.3999999999996,67.24886363636364,2,0,0,1,1,67.24886363636364,50-75%,0.9767445698818248
7674-YTAFD,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,0,2638.35,81.35909090909091,4,0,1,1,12,81.35909090909091,50-75%,1.0176246517709933
6348-SNFUS,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,0,3992.4,58.044444444444444,6,1,1,1,24,58.044444444444444,75-100%,1.046788898907925
1285-OKIPP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,1,79.9,79.9,3,0,0,0,1,79.9,0-25%,1.0
7825-ECJRF,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,1,2025.3999999999999,101.81315789473685,7,0,1,0,1,101.81315789473685,25-50%,0.955095289819295
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,0,6556.8,103.9703125,7,1,1,1,12,103.9703125,75-100%,1.0148395558809176
7841-TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,1,92.0,42.25,2,0,1,1,1,42.25,0-25%,0.9184782608695652
4195-NZGTA,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,0,25.25,25.25,1,0,0,0,1,25.25,0-25%,1.0
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,0,1204.75,18.42950819672131,1,1,0,0,24,18.42950819672131,75-100%,0.9331396555301931
